"country","who_region","status","evidence","EverCases","recently_reported","s0","prop_eff_pop","life_expectancy","pop_size","haq_index","Pop_y1","Pop_y2","Pop_y3","Pop_y4","Pop_y5","Pop_y6","Pop_y7","Pop_y8","Pop_y9","Pop_y10","Pop_y11","Pop_y12","Pop_y13","Pop_y14","Pop_y15","Pop_y16","Pop_y17","Pop_y18","Pop_y19","Pop_y20","Pop_y21","Pop_y22","Pop_y23","Pop_y24","Pop_y25","Pop_y26","Pop_y27","Pop_y28","Pop_y29","Pop_y30","Pop_y31","Pop_y32","Pop_y33","Pop_y34","Pop_y35","Pop_y36","Pop_y37","Pop_y38","Pop_y39","Pop_y40","Pop_y41","Pop_y42","Pop_y43","Pop_y44","Pop_y45","Pop_y46","Pop_y47","Pop_y48","Pop_y49","Pop_y50","Pop_y51","Pop_y52","Pop_y53","Pop_y54","Pop_y55","Pop_y56","Pop_y57","Pop_y58","Pop_y59","Pop_y60","Pop_y61","Pop_y62","Pop_y63","Pop_y64","Pop_y65","Pop_y66","Pop_y67","Pop_y68","Pop_y69","Pop_y70","Pop_y71","Pop_y72","Pop_y73","Pop_y74","Pop_y75","Pop_y76","Pop_y77","Pop_y78","Pop_y79","Pop_y80","Pop_y81","Pop_y82","Pop_y83","Pop_y84","Pop_y85","Pop_y86","Pop_y87","Pop_y88","Pop_y89","Pop_y90","Pop_y91","Pop_y92","Pop_y93","Pop_y94","Pop_y95","Pop_y96","Pop_y97","Pop_y98","Pop_y99","Pop_y100+","Births_15","Births_16","Births_17","Births_18","Births_19","Births_20","Births_21","Births_22","Births_23","Births_24","Births_25","Births_26","Births_27","Births_28","Births_29","Births_30","Births_31","Births_32","Births_33","Births_34","Births_35","Births_36","Births_37","Births_38","Births_39","Births_40","Births_41","Births_42","Births_43","Births_44","Births_45","Births_46","Births_47","Births_48","Births_49"
"Uganda","Africa","Epidemic","Poor",TRUE,FALSE,0.705553164012053,0.789383252121522,62.851,42813034,31.4,1543227.5,1497531.5,1452876.5,1418791.5,1393675.5,1370658.5,1348956,1324885,1297864,1267750.5,1234366,1205120.5,1179799,1152554.5,1125141.5,1094430,1062421,1031874.5,998644,965417,931163,899661.5,869389,841101,810943.5,774239.5,737917.5,699345,662431.5,627163.5,591542,557574.5,523308.5,488899.5,455255,424727,399332.5,377310.5,357127.5,339756.5,324412,310307,298521,287349,275466.5,264496.5,255429,245853.5,235141,223783,212517,200641,188002,175772.5,164133.5,153370.5,143447.5,134291,125841,118246,110970,103824,97113,90678.5,84608,78781.5,73017,67352,61975,57198.5,50533,42174.5,35185,29789,25407.5,21538.5,18464,16075.5,13898,11917.5,10144,8556.5,7114,5829,4701.5,3737.5,2925,2249,1698,1256.5,914,657,465,327,228,160.5,115,85.5,68,109.5,0.01877,0.0357165,0.0556825,0.0766635,0.0926285,0.1024725,0.1089415,0.1125645,0.114861,0.11608,0.1158405,0.114115,0.1111495,0.1070915,0.102338,0.097074,0.091717,0.086489,0.0819445,0.0779515,0.0733785,0.068001,0.06196,0.0553155,0.0481965,0.040804,0.0338975,0.0277765,0.0230045,0.0195665,0.016832,0.014573,0.012419,0.010115,0.0069105
"Ukraine","Europe","NoTransmission","Poor",FALSE,FALSE,1,0.206756616760031,71.1851219512195,43565146.5,74.6,351903,367080,398965.5,423774,459650.5,492650,505762,505297,493904,498786.5,505108.5,484780.5,460170.5,437783.5,421399.5,412453,394066,378139.5,377589.5,388001,404440,426023,452661.5,479924,498884,522563,556300,594799,628745.5,657821,692489,723946,757203.5,767264,763454,775970,744481.5,697195.5,692553,678994,655634.5,641226,646285.5,655354.5,638499.5,620538,621082,626199,618895,589522.5,567026.5,565155,567751.5,571406,578875.5,607938,630641,645747,664689,654472.5,629720.5,606547,584746.5,556121.5,536548,512262,491579.5,492245,479481,474028,431544.5,361872.5,325800,258345.5,213184.5,207583.5,216539,272713.5,299340,294172,289825.5,276982,232462,172031,121192,85562,80173,80014.5,79963,66648,51209,41866,31355.5,23617,16968.5,10211,6167,5041,5202,4368.5,0.000902,0.0025275,0.006161,0.01179,0.018269,0.0250055,0.0305505,0.034638,0.0375585,0.0393695,0.040033,0.039625,0.038518,0.0368195,0.034626,0.031995,0.0290875,0.0260205,0.0231525,0.020508,0.017841,0.0151365,0.012583,0.0102115,0.0079735,0.0058955,0.0041465,0.002762,0.0017355,0.0010445,0.000604,0.0003725,0.000258,0.000218,0.000163
"United_Arab_Emirates","EasternMed","NoTransmission","Poor",FALSE,FALSE,0.974898785425101,0.720906502432899,78.946,9189240.5,70.3,96716,95215.5,95326.5,96927.5,99242.5,101006,101462,100485,98088.5,94150,88669,81942,74248.5,66085,59052,56019,58738,67318,81584.5,100345,121470,143710.5,166949.5,191077.5,215235,237914,258154.5,275779.5,290700,302577,310901.5,315229.5,315388.5,311493.5,304093,294088.5,282072.5,268139.5,252452.5,235648,218709.5,202242.5,186406.5,171321.5,157088,143883.5,131838.5,120941,111104,102091.5,93448.5,84888.5,76368,67928,59814.5,52417,45954,40463.5,35895,32029.5,28542,25244,22129.5,19187.5,16448,14014,11978,10345.5,9082.5,8109,7281,6520.5,5819,5166,4573,4045.5,3588.5,3208,3468.5,4519,5293.5,5416,5131.5,4471.5,3596,2743,2051,1537.5,1192.5,970.5,802.5,652.5,516,391,278,184,110.5,56.5,22,27.5,0,0,0.0002245,0.0021215,0.006031,0.019363,0.024081,0.0250505,0.0244755,0.0233565,0.023839,0.0263865,0.030888,0.0369475,0.0429335,0.0480965,0.050776,0.050747,0.048682,0.044899,0.0401275,0.0347005,0.0293615,0.024327,0.019812,0.015814,0.0121075,0.0087225,0.0060195,0.0040295,0.0025335,0.001466,0.000764,0.000393,0.0002615
"United_Kingdom","Europe","NoTransmission","Good",FALSE,FALSE,1,0.0463487566434665,80.9024390243903,66364270,90.5,724488,753553.5,782981.5,801033.5,806178,810822,831590.5,843052,838670.5,829013,823859,817778.5,797817.5,772732.5,756029,743248.5,726462,723096,741040,769799.5,800165.5,826113.5,845458,857284.5,867645,881113.5,896278.5,914027,925377.5,917308.5,909749,905632,894015,891950.5,889006.5,880236.5,876514.5,877838,886464,880070,842160,799705,785608.5,792526,806983.5,827223.5,856497,894779,911077,910157.5,918409,924792,927607.5,932231,934567,923574,904024.5,881823.5,853756,822622,798049.5,777107,750386.5,717893,695719,687824.5,673352.5,657492,653954.5,662701,681727.5,709978,689327.5,612540,558888.5,532029,489122.5,435299.5,398641,384229.5,373036.5,350912.5,322979.5,293483.5,263963.5,234868.5,209391,186200.5,162284,137688.5,114675,93625.5,75400.5,59727,45879,34381,25299.5,18442.5,12660.5,17493,0.000547,0.0018885,0.0044885,0.00803,0.0118575,0.015626,0.0193725,0.0229565,0.0264985,0.0300885,0.033995,0.038236,0.0426165,0.046883,0.050108,0.0519625,0.051927,0.050102,0.047444,0.0440865,0.039652,0.0342675,0.02887,0.0236515,0.0185175,0.0135705,0.009351,0.0059975,0.0035785,0.00204,0.001081,0.0005755,0.000271,1e-04,2.3e-05
"United_States_of_America","Americas","Epidemic","Good",TRUE,TRUE,0.664443621094232,0.0526789225660557,77.2804878048781,21700000,88.7,249894.679901967,254960.352476002,260996.904257591,266063.393327748,268775.956740919,268657.107565547,268358.759882935,269503.324145346,272050.204165645,277372.648439811,285061.233152933,292200.707894762,294157.130580202,290381.750496253,286972.552592649,286798.508279497,286112.945476465,286029.826171347,288829.101472568,288510.080108173,285636.732278855,284354.735389358,284776.24334686,287675.71905205,292286.472647311,297552.709328508,303574.662159454,309661.052864268,312771.511167123,310963.46215679,305235.741868007,299761.723253939,297898.446445983,298359.440155897,296143.37170398,292633.3855192,290986.806781756,291799.51436075,293577.51631383,290569.969182065,282307.289716349,273435.928722354,266899.452695802,264428.474154911,265481.100954098,264531.320006312,264399.700831607,275764.706298812,290696.624060354,290515.394581338,280569.720651181,271690.684593649,270188.919608224,278485.434673194,288637.943400721,292615.324625004,287613.077469647,287891.829245355,292510.388543533,289677.0163643,283851.022602393,275295.482307999,268653.155724321,265951.141441033,259833.070686724,248857.17461094,231528.024238156,240101.331488143,221709.527743806,183360.860490407,187954.271708059,192600.167296368,190081.668681235,164317.231562756,137631.852139485,136080.21557099,129403.792109299,113873.905248586,104727.646340573,97643.1707774542,89314.6490645414,80839.0927301598,74705.9331275349,68134.805005608,60763.1840866571,58088.9959911726,52451.9394316645,46115.5376146014,40030.4533035807,34698.341715342,27698.1285519096,20710.4567688956,17121.2704603788,12761.8996908493,9246.4919718256,8424.99889456961,6486.50646394694,4172.85039564926,3009.04948462712,5523.98817667261,0.0007715,0.0024035,0.0061235,0.01188,0.018337,0.024857,0.029721,0.0328445,0.035217,0.037216,0.039502,0.0422005,0.045211,0.048306,0.0505905,0.0517105,0.051007,0.048522,0.045105,0.0409475,0.036045,0.030566,0.025262,0.0202995,0.015668,0.011426,0.0078415,0.0049935,0.0029605,0.001694,0.000905,0.0004845,0.000242,0.000121,6e-05
"Uruguay","Americas","Epidemic","Good",TRUE,TRUE,0.664443621094232,0.821487508697627,78.43,3392998,71,38147,41029.5,44336.5,46914.5,47430,47162,47133.5,46962,46867,46857,46964,47207,47602.5,48149.5,48354.5,48382.5,48965.5,49229.5,49251,49935,50653.5,51425,52084,52299,52155,51287.5,50506,50160,49374.5,49253,49166.5,47226.5,45938,45665,44791.5,43997.5,43601.5,43346,42992.5,43560,44994,45964.5,46935,47418.5,46452,44487.5,42803,41666.5,40179.5,39654,39984,39953.5,40058.5,40200,40190.5,40098.5,39556.5,38600,37586.5,36596.5,35729,34843.5,33907,32818.5,31782.5,30763,29524.5,28291,27096.5,25857.5,24939.5,24458,23645,22532.5,21504,20503.5,19542,18625.5,17704,16736,15722.5,14690,13654.5,12622.5,11612.5,10607.5,9604,8617.5,7653,6727.5,5856,5023.5,4231.5,3505.5,2868.5,2317,1833.5,1415,1071,2820.5,0.006369,0.011831,0.018028,0.024312,0.028918,0.0315925,0.0331155,0.0337565,0.034085,0.0342675,0.0344735,0.0347645,0.0352375,0.0358085,0.036005,0.0356965,0.0347825,0.033311,0.0316005,0.0296515,0.027152,0.0241265,0.0209915,0.017818,0.014502,0.011117,0.008089,0.005533,0.003527,0.0020755,0.0011215,0.000595,0.0002495,1.1e-05,7e-06
"Uzbekistan","Europe","NoTransmission","Poor",FALSE,FALSE,0.867031997984379,0.586930660931202,70.331,32718999.5,62.9,779158.5,741329,713978.5,709968,699101,676994.5,650286,631682.5,627083,628636.5,620888.5,596645.5,563091.5,534416.5,519142,509190,507742,510788.5,509360.5,512101,523439,546712.5,573930.5,595517,607802.5,615205,623090,628858.5,624801,607616.5,595003,593781.5,590349.5,573540.5,548116,520789.5,495173,475901.5,461480,448260.5,432733,419719.5,409812.5,398423.5,386629.5,375009,363320,351563,340110,328574,317563,312147.5,310086.5,308528.5,305201,297883,291470,281994.5,268067,251991,233947,217617.5,203556,190182,176581,163535.5,151155.5,138859,127833,105897,82964.5,71588,63314,57531,53520.5,50602,48201,45787,43004.5,40116,37520.5,33965,29149.5,24162.5,19831.5,16051.5,12806.5,10278.5,8142,6211,4612.5,3295.5,2202.5,1388,841.5,483.5,255,128.5,61.5,43.5,0,0,0.00016,0.0112815,0.0297835,0.0751895,0.0988465,0.1122885,0.1181305,0.117472,0.112501,0.1043365,0.0957145,0.0872935,0.0792355,0.0714865,0.063646,0.0557755,0.048546,0.0419915,0.035596,0.029303,0.023382,0.0179215,0.013047,0.0088375,0.00552,0.003117,0.0014985,0.0005725,3.35e-05,1.1e-05,1.35e-05,0.000239,0.0003945
"Vanuatu","WesternPacific","NoTransmission","Poor",FALSE,FALSE,0.886407025582283,0.567335729297389,70.299,302562.5,32.4,9031.5,8980,8935,8861,8778,8684,8557,8405.5,8205,7962.5,7648.5,7272,6902,6573,6300.5,6064.5,5856.5,5685,5516.5,5345.5,5256,5232.5,5220.5,5233,5248,5250,5227.5,5160,5055,4923,4778.5,4618.5,4439.5,4243.5,4048,3869,3698.5,3542.5,3394.5,3259,3128.5,3000,2901,2808,2710,2610,2518.5,2434,2356.5,2278,2203.5,2131,2045.5,1947.5,1845.5,1750,1659,1572,1488.5,1409.5,1336.5,1267,1200,1128,1050.5,976,907,832.5,760.5,692,640.5,582,517,465.5,421.5,388,359,336,318,299.5,279.5,260,240,219,195,170,146,122,100,80,62,47,35,24,16.5,11.5,8,5,3,5,0.0080835,0.015698,0.0288225,0.0470795,0.06642,0.0848855,0.0973235,0.1033085,0.1053585,0.104389,0.1018875,0.0984075,0.094895,0.091527,0.0881325,0.0845665,0.080362,0.0754785,0.0702025,0.064634,0.0589295,0.053135,0.047298,0.0414835,0.0359265,0.0306315,0.025377,0.0202475,0.015827,0.0122265,0.0093445,0.007131,0.0054675,0.0042075,0.0028285
"Venezuela","Americas","Epidemic","Good",TRUE,TRUE,0.664443621094232,0.808145506324141,71.095,28027462.5,67.8,483267,506896,523537.5,533900.5,541673.5,548618.5,554676,559798.5,564355,567798.5,569726.5,569858,567334.5,560859.5,549427.5,534116,516355,496379,475483,454905,434928.5,417309,403281,392845.5,386465.5,383439,382707.5,383744,385679,387767,389508.5,390196,389119.5,384304,379807,378550.5,377748.5,377764,377533,376006,372779,368196.5,362879.5,356616.5,350188,344338.5,338440.5,332795.5,328223.5,324147,319754.5,314434.5,308261,301578.5,294523.5,287211,279442.5,271009,261970,254117.5,247033,237396.5,224935,211899,199486.5,187350,175016,162596.5,150480,140066.5,130249,122029,115482,108136.5,100616,92996.5,85352.5,77780.5,70385,63002.5,55696,48644,41795,35250.5,29143,23510.5,18400,13920,10170,7182.5,4906.5,3234.5,2035.5,1257.5,755,417,173,46,20,43,0.0175505,0.0310435,0.044765,0.05701,0.0640335,0.0655535,0.0644975,0.061781,0.0591355,0.05692,0.054998,0.053276,0.0514735,0.049475,0.0470515,0.044183,0.0410135,0.0375995,0.034039,0.0303905,0.0268095,0.023343,0.020049,0.0169205,0.0138685,0.0109145,0.008242,0.0059185,0.0040545,0.0026785,0.0017985,0.0013355,0.000935,0.0005345,0.000217
"Vietnam","WesternPacific","Epidemic","Good",TRUE,TRUE,0.886407025582283,0.840116616081787,75.378,95176862.5,60.3,1477274.5,1481980,1491931.5,1506590,1513802,1512381,1498904.5,1471631,1447062,1433803,1427420,1413973.5,1392016.5,1392024.5,1410647.5,1410019,1403314.5,1388929,1366896,1351744,1347997.5,1370970.5,1411946,1472739.5,1551671.5,1621052,1661852.5,1675810,1666619,1643219,1619589,1602814,1595983,1591009,1583457.5,1576182,1565036,1548115,1522328.5,1498091,1479722,1453354,1425727.5,1401246,1373283.5,1355148.5,1317599.5,1249846.5,1187931.5,1138255,1099850.5,1055545,1025993,1031300.5,1043786.5,1050078.5,1035777,949286,935055.5,980422.5,956083,925012,857074,785678.5,767243.5,717828,664214.5,597355,547789,546033.5,464331,374187,335949.5,308892,284539,262939.5,243624,226496.5,211224,196554.5,181928,168177,155775.5,143564.5,130743,118180.5,103829.5,87016.5,70562,56488.5,44502.5,34601.5,27133,21149.5,16029.5,11855,8525.5,5852.5,3844,6021,0.0038875,0.008509,0.0155895,0.0249255,0.034263,0.0432755,0.0508825,0.057016,0.061849,0.065268,0.0666175,0.065859,0.0634715,0.05966,0.05485,0.0492785,0.043571,0.0379985,0.0331265,0.0289525,0.024897,0.020882,0.01714,0.0136905,0.010383,0.007275,0.0047725,0.002944,0.001685,0.0009375,0.0005505,0.0004435,0.000415,0.000399,0.000308
"Yemen","EasternMed","Epidemic","Good",TRUE,TRUE,0.974898785425101,0.56609790965746,64.65,31316339.5,43.3,948294.5,933281,921115,911848.5,900735.5,886578.5,870075,853520.5,836569,819871.5,805083,789860.5,774488.5,755578.5,734163.5,715214.5,694400.5,675620.5,664443,655043.5,639922.5,625881,615041,616294,620083,610853.5,596554.5,578157.5,559003,539344,519866.5,499599,478033,456342.5,433838.5,411605.5,389554,367071,345787,325377,303647,284054,267659.5,252041.5,237358,224068.5,213039,202425.5,191809,181697.5,172486.5,163923.5,155015,145935.5,137458.5,129365,121821,115335.5,109063,102764,96719.5,90871.5,85516,80668,76091.5,71741.5,67372.5,63139,59150,56845,55029,52792.5,49762.5,45038.5,40364,36222,32353.5,28791,25429.5,22151.5,19096,16236.5,13488.5,10987,8849,7043,5496.5,4197,3131.5,2281.5,1618.5,1112,738.5,469,283.5,159.5,81.5,38.5,14.5,9,0.007779,0.0150895,0.025945,0.0400045,0.054508,0.068423,0.0794075,0.087177,0.0923645,0.095241,0.096373,0.096041,0.0949075,0.093163,0.090972,0.08836,0.0852725,0.0817785,0.07823,0.0745925,0.070366,0.0654675,0.0600255,0.0541165,0.0479475,0.041575,0.035044,0.0285475,0.0228845,0.018203,0.0143525,0.011274,0.0088515,0.0068865,0.004621
"Zambia","Africa","Epidemic","Good",TRUE,TRUE,0.705553164012053,0.823934259576812,62.38,18293920,29,616166,602710.5,591282.5,580450,570420,562648,554966,545991.5,535331,522744.5,509350.5,495205.5,481001.5,465634,448342.5,430414,414046,400123.5,387955.5,376200.5,363826,352160,341840,332534,323030,312922.5,302773.5,293656,285172,277499,270009,262174.5,254777,246912,238130.5,229102.5,219913.5,210136,200210.5,191613,183699,175114,166261.5,157351.5,148118.5,139081,130687,122414.5,114570.5,106985,99611,92850,86796,81328,76220.5,71382,66737,62205.5,57782.5,53475,49324,45371.5,41633,38123.5,34853,31807,28995.5,26402.5,24066,21775,19369.5,17709.5,16451,14867.5,13281.5,11765,10363.5,9078.5,7910.5,6859,5925.5,5069,4260,3526,2890,2352.5,1890.5,1497.5,1169.5,899.5,682,509.5,373.5,268.5,189,130.5,87.5,57,37,54,0.0230755,0.0422975,0.06268,0.0818485,0.0940955,0.0988725,0.1002685,0.0994255,0.098194,0.0970245,0.0960755,0.0953395,0.094617,0.093766,0.092355,0.0903245,0.0878385,0.0849065,0.0814,0.077305,0.0726955,0.067601,0.062081,0.056144,0.0497655,0.0429495,0.0357385,0.0283385,0.0216175,0.01584,0.011299,0.0079765,0.005499,0.003689,0.00214
"Zimbabwe","Africa","Epidemic","Poor",TRUE,FALSE,0.705553164012053,0.780571438777418,61.124,15199326,31.2,462625,455793,450429,447918,448853.5,451704.5,450119,444270.5,434146,419903.5,401329.5,381729,367561,362299.5,362599.5,361081,357249.5,351664.5,343646,331596.5,315314.5,296797,278793,261372.5,248768.5,240626,231926,221811,213145,208345.5,207847,210654,212942.5,215654.5,218205,218611,214366.5,205501,189724.5,169094,155950,149442.5,142958.5,134999,125756.5,116261,107060,98638.5,91174.5,84302.5,77878.5,72025.5,66831,62141,57932.5,54756.5,52880.5,51772,51022,50522.5,50271,50181,49977.5,49525.5,48826.5,47435.5,45542.5,43308.5,40916.5,38118.5,31887,26994.5,25745.5,23803.5,21442.5,19076,16827,14737.5,12974,11288.5,9539,8055,6931.5,6025,5202,4479.5,3868.5,3326,2831,2377.5,1953.5,1553,1167,860,632,448,303.5,199.5,134,239.5,0.0160245,0.030865,0.0483945,0.066738,0.0800385,0.0872825,0.0906105,0.090777,0.0898405,0.088319,0.0864625,0.084398,0.082425,0.0804955,0.0780885,0.075122,0.071753,0.06806,0.064236,0.0602345,0.0556635,0.0505115,0.045116,0.0395225,0.0335935,0.0274205,0.021548,0.01618,0.0116685,0.008099,0.005499,0.003784,0.002554,0.0016705,0.000923
"Kiribati","WesternPacific","Epidemic","Poor",FALSE,FALSE,0.886407025582283,0.227421076916507,67.266,123084,26.5,3344.5,3317,3282,3253,3223,3196.5,3171,3136,3062,2945.5,2825.5,2694,2542,2397.5,2280,2183.5,2155.5,2198,2260.5,2324,2371,2385.5,2366.5,2306.5,2235,2181.5,2147,2124,2086,2044,2006,1970,1934.5,1891,1823.5,1741,1664,1578.5,1490.5,1438.5,1348.5,1245,1193,1138,1082.5,1049,1036,1035.5,1052,1076.5,1101,1109.5,1096.5,1065.5,1011.5,944.5,877.5,814,750,683,614.5,553,500.5,470.5,457,441.5,426,407.5,380,346.5,309.5,269.5,237.5,211.5,185.5,167.5,154,136,115,90.5,69,51,38.5,31,26.5,24,21.5,18,14,11,8,5,4,2.5,1,1,0,0,0,0,0.0042305,0.0085975,0.017342,0.0302745,0.044271,0.057726,0.06557,0.0678975,0.0686185,0.069166,0.071877,0.0770605,0.083734,0.0912185,0.097505,0.101666,0.1016235,0.097199,0.0896835,0.0797495,0.0690705,0.058237,0.048174,0.0391695,0.031564,0.025268,0.0195445,0.014358,0.010291,0.007377,0.005182,0.003581,0.002452,0.001707,0.0010725
"Grenada","Americas","Epidemic","Good",TRUE,TRUE,0.664443621094232,0.790774410615898,74.924,121660.5,58.5,2019.5,2034.5,2045,2051,2051.5,2047.5,2038.5,2025,2009.5,1986.5,1950.5,1908.5,1861,1813.5,1765.5,1727.5,1711,1699,1797.5,1896.5,1887,1886,1898,1918.5,1950,1999.5,2068,2154.5,2245,2320.5,2360,2363,2326,2255,2163,2054.5,1929.5,1781,1639.5,1511,1407.5,1350.5,1324.5,1314.5,1312,1304,1290.5,1274.5,1249.5,1231,1234,1248.5,1278,1313.5,1340,1355.5,1354,1341,1316,1268.5,1215,1154,1070,988,916.5,852,791.5,740,701,657,610,569,527.5,482.5,442,411,394.5,388,384.5,377.5,362,341.5,315,283,252,221,191.5,165.5,140.5,115.5,93,73,55,39.5,28,19.5,13,9,6.5,9,0.0057565,0.0110265,0.0167965,0.022566,0.027456,0.031557,0.0365195,0.0423605,0.0480225,0.053049,0.056505,0.0582195,0.058371,0.0570725,0.054635,0.0512965,0.0477935,0.044364,0.0413205,0.038604,0.035647,0.032377,0.0290485,0.025673,0.022046,0.0181865,0.014379,0.0107405,0.0075025,0.0047635,0.0027205,0.0013725,0.0005175,3.15e-05,2.1e-05
"Marshall_Island","WesternPacific","Epidemic","Good",TRUE,TRUE,0.886407025582283,0.259687910824275,65.2390243902439,42526,43,918,946,970.5,993,1016,1038.5,1058,1074,1120,1096.5,985.5,919,902.5,887.5,834,752,676.5,650.5,686.5,714.5,688.5,644,599,556.5,525,486,464.5,511,608,684,703.5,706.5,722.5,718.5,698.5,685.5,687.5,691,690,671,614.5,564,561.5,565.5,537,507.5,486.5,465.5,467.5,471.5,447,411.5,396.5,395,384.5,369,334.5,298,285.5,281.5,263,247.5,245,248.5,239.5,213.5,182,154,140,140.5,129.5,100.5,74,53.5,46.5,41.5,32,25,17.5,11,12,14,13.5,10.5,10,7.5,6.5,6.5,6,4,3,2,1,1,0,0,0,0,0,0,0.011157,0.0206335,0.0314825,0.042713,0.051774,0.0583495,0.0641315,0.069385,0.074321,0.0787545,0.081683,0.0828575,0.0821915,0.079722,0.0756905,0.0702925,0.064148,0.0575745,0.051353,0.045558,0.039739,0.0338825,0.028379,0.023276,0.018387,0.013768,0.009851,0.0067375,0.0044355,0.002908,0.001978,0.0015235,0.0011895,0.0008825,0.0005475
"Micronesia","WesternPacific","NoTransmission","Good",FALSE,FALSE,0.886407025582283,0.35326961669506,70.674,520547.5,41.6,10544.5,10607.5,10747.5,10830.5,10869,10925.5,11101.5,11146.5,11146,11078,10659,10235,9891,9647.5,9381.5,9082,8886,8822.5,9003,9207,9252,9208,9016,8817.5,8622,8349.5,8130.5,7935.5,7696,7444,7111.5,6833.5,6689.5,6555.5,6390.5,6246.5,6118,5987.5,5910.5,5853,5696.5,5581.5,5645.5,5720.5,5765,5821,5876.5,5889.5,6001.5,6158.5,6177.5,6104.5,6047,5991,5840.5,5635,5395.5,5138,4969.5,4793.5,4509.5,4240.5,4032,3870.5,3652.5,3388.5,3142.5,2928.5,2763,2601,2398,2149.5,1895.5,1644,1425,1241,1069.5,946.5,850,770.5,708,641,575,503.5,433,368,311,262,216.5,179,149,120,95,71,51.5,34.5,23.5,16,11.5,34.5,0.0048885,0.0099305,0.0179735,0.028886,0.0401365,0.050459,0.0576695,0.06192,0.065104,0.067476,0.0699265,0.0726805,0.075515,0.078362,0.0801705,0.0805565,0.0787905,0.07464,0.069034,0.0623025,0.054852,0.0470195,0.039564,0.0326585,0.0263795,0.020709,0.0156135,0.01116,0.007687,0.0052055,0.003437,0.0022445,0.001442,0.000937,0.0005535
"Occupied_Palestinian_Territory","EasternMed","Epidemic","Poor",FALSE,FALSE,0.974898785425101,0.807378388544378,74.403,4876706.5,57.4,142245,142237,142829,143211.5,140804,136755,134051.5,132141,130033,126188.5,121662,118000,115378.5,113267,110509,107267.5,104690.5,102455,99792.5,97538.5,95574.5,93560.5,92282.5,91750.5,91015,89892,88359.5,85924.5,82686,79097.5,75362.5,71854,68462,65206.5,62314,59496,56696.5,54069,51570,49240,47111,45192.5,43413.5,41644,39891,38276,36786.5,35383.5,34113.5,32969,31878.5,30871.5,29859.5,28818,27738,26575,25412.5,24193.5,22926,21668,20390.5,19123.5,17923,16798.5,15744,14730.5,13762.5,12873,11989,11323,10309.5,9327.5,8767.5,8035,7341,6692,6063,5473,4922.5,4366.5,3851,3378.5,2875,2369.5,1929,1547,1219,942.5,713.5,531,386,271.5,189.5,130.5,87,56.5,36,22,12.5,14,0.002761,0.007738,0.018173,0.0339395,0.0517375,0.069907,0.0850155,0.0961925,0.1035605,0.1072175,0.107472,0.104805,0.101015,0.0965225,0.0913755,0.0857015,0.080008,0.07454,0.069867,0.065798,0.0609215,0.055059,0.048835,0.0423395,0.0353415,0.027998,0.0212245,0.0152735,0.0103335,0.006456,0.003683,0.0019495,0.0009275,0.000465,0.0002175
"Saint_Lucia","Americas","Epidemic","Poor",FALSE,FALSE,0.664443621094232,0.836817694934065,73.416,177156.5,63.3,2096,2109,2118.5,2124.5,2127,2124.5,2121,2118,2115,2317,2491,2447,2434.5,2466.5,2537,2595.5,2651,2757,2883.5,2950,2963.5,3028.5,3158,3278.5,3338.5,3329,3295,3242.5,3160.5,3068.5,2993,2945,2912.5,2896.5,2876,2844,2804.5,2743.5,2671.5,2610.5,2570.5,2552,2534.5,2516.5,2503.5,2490.5,2480.5,2466.5,2453,2452,2442,2425,2406.5,2368,2300,2211.5,2129,2038,1928,1825.5,1733.5,1645,1537,1423.5,1319.5,1228.5,1152.5,1071,999,951,909,865.5,817.5,765.5,713.5,653,589,529,475.5,428.5,382.5,340,301,266,237,207.5,178.5,151,123,95.5,71,52,36.5,26,17.5,12,7.5,4.5,3,2,0.0059655,0.011696,0.0183725,0.025254,0.0301795,0.0328225,0.0344315,0.035239,0.0355945,0.035568,0.035129,0.0343535,0.03361,0.0329165,0.031986,0.030792,0.029504,0.0282055,0.0270935,0.0260665,0.0244805,0.022271,0.0198025,0.01712,0.014061,0.010731,0.007759,0.0052915,0.0033525,0.0019395,0.0010245,0.0005425,0.0002365,1.75e-05,1.2e-05
